"justiceName","term","id","justice","Robust_mean","Robust_975","Robust_025","Dynamic_mean","Dynamic_975","Dynamic_025","MQ_mean","MQ_sd","MQ_median","MQ_025","MQ_975"
"SMinton",1956,"SMinton-1956",89,1.37553106746173,2.30718886299249,0.511205102185723,1.36009792053955,2.32230898664083,0.448856452848817,0.837,0.384,0.833,0.113,1.611
"SSotomayor",2009,"SSotomayor-2009",113,-1.97715990197732,-1.16196169269068,-2.8278710718995,-2.00419565429955,-1.23809848362163,-2.82275143858336,-1.549,0.349,-1.534,-2.26,-0.91
"SSotomayor",2010,"SSotomayor-2010",113,-2.10035480145863,-1.30023274750832,-2.93462116102097,-2.1532397440156,-1.41996608647349,-2.99236512071949,-1.605,0.325,-1.595,-2.279,-0.997
"SSotomayor",2011,"SSotomayor-2011",113,-2.25358338868397,-1.41577045984993,-3.13282823030707,-2.33151972376768,-1.58890156364542,-3.16229632865981,-1.737,0.334,-1.727,-2.422,-1.121
"SSotomayor",2012,"SSotomayor-2012",113,-2.81882893114562,-1.87059215151114,-4.27585196287192,-2.67786109177554,-1.86640688616299,-3.5756221848972,-2.109,0.363,-2.092,-2.856,-1.451
"SSotomayor",2013,"SSotomayor-2013",113,-2.99753302094802,-2.01548558280008,-4.42356568092876,-2.86639701546333,-2.01967879053235,-3.84731639404242,-2.316,0.404,-2.299,-3.135,-1.572
"SSotomayor",2014,"SSotomayor-2014",113,-3.13813992449364,-2.06267735280123,-4.61419062791764,-3.01875824778017,-2.11826296689091,-4.08829253200515,-2.471,0.443,-2.451,-3.377,-1.664
"SSotomayor",2015,"SSotomayor-2015",113,-3.15961451651215,-1.94584378385555,-4.6967747636602,-3.04397918049971,-1.98145346388497,-4.20957946539525,-2.507,0.512,-2.492,-3.547,-1.557
"TCClark",1949,"TCClark-1949",88,1.69874149226443,2.52054448507256,0.988648911745337,1.59992152461591,2.36258304691279,0.858297876625883,1.123,0.311,1.114,0.541,1.766
"TCClark",1950,"TCClark-1950",88,1.72663671601869,2.47743034389935,1.05651601181334,1.60292481455588,2.28604552643885,0.948656889673564,1.142,0.271,1.13,0.643,1.703
"TCClark",1951,"TCClark-1951",88,1.79204544664677,2.57859658126284,1.16043041049913,1.64314159541267,2.24471012417523,1.08768674932703,1.212,0.245,1.206,0.754,1.712
"TCClark",1952,"TCClark-1952",88,1.77509723882247,2.58625885955038,1.11332126617129,1.54118203951499,2.07926362305469,1.01248126837895,1.179,0.225,1.174,0.753,1.635
"TCClark",1953,"TCClark-1953",88,0.978214555224605,1.85996574474426,0.210916724295225,0.962049205093087,1.49500932178919,0.441429070085939,0.617,0.209,0.616,0.221,1.038
"TCClark",1954,"TCClark-1954",88,0.341061454217026,0.931286174470383,-0.200476992674248,0.447602185616612,0.976822053778117,-0.0496835903820659,0.166,0.2,0.165,-0.227,0.56
"TCClark",1955,"TCClark-1955",88,0.197119776834414,0.655571964044966,-0.272132714333811,0.219537499400262,0.693669976378482,-0.218007658256301,0.037,0.183,0.038,-0.321,0.4
"TCClark",1956,"TCClark-1956",88,0.293843734588961,0.722051256364753,-0.142725429682735,0.330151878547614,0.754044364891213,-0.0734388838762963,0.218,0.167,0.215,-0.108,0.544
"TCClark",1957,"TCClark-1957",88,0.699486376608456,1.12325891633051,0.306962608775893,0.733295341071096,1.13301173888569,0.355147020940839,0.657,0.163,0.657,0.34,0.976
"TCClark",1958,"TCClark-1958",88,0.676733338271464,1.07941814340472,0.299536088821904,0.709375787691645,1.16296455131064,0.30124986416887,0.577,0.175,0.572,0.243,0.925
"TCClark",1959,"TCClark-1959",88,0.564349043097948,0.952909270524412,0.174000880960153,0.540412177180585,0.942410282014753,0.135311393585083,0.39,0.164,0.388,0.072,0.72
"TCClark",1960,"TCClark-1960",88,0.809635253996652,1.31805120148249,0.374009723960436,0.861476020030363,1.2889020214061,0.459474189518296,0.795,0.182,0.794,0.442,1.16
"TCClark",1961,"TCClark-1961",88,0.519936830883528,0.978172686111676,0.10509803641021,0.543812545666673,0.979483990168202,0.123708499677084,0.491,0.18,0.487,0.143,0.852
"TCClark",1962,"TCClark-1962",88,0.329897042364048,0.737387947351446,-0.0340142971840491,0.325830046623468,0.729018611556276,-0.0483491390917309,0.346,0.161,0.343,0.032,0.672
"TCClark",1963,"TCClark-1963",88,0.119662790642847,0.522562874329197,-0.274897060218272,0.0991622051767014,0.494712793022458,-0.280766330986187,0.127,0.152,0.125,-0.168,0.43
"TCClark",1964,"TCClark-1964",88,-0.0791418069219029,0.352140174918726,-0.529862639995265,-0.14893172145966,0.275546348283275,-0.582557803666008,-0.126,0.188,-0.124,-0.501,0.245
"TCClark",1965,"TCClark-1965",88,-0.0568230625543889,0.340138760671549,-0.472852046654326,-0.127174511012807,0.312124828669473,-0.554185817776214,-0.05,0.173,-0.049,-0.392,0.293
"TCClark",1966,"TCClark-1966",88,0.0996096584567916,0.550987965196203,-0.320447421814243,0.0658911317860826,0.52352394649882,-0.369709103395263,0.165,0.168,0.163,-0.161,0.502
"TMarshall",1967,"TMarshall-1967",98,-1.96786694778178,-1.50401384992375,-2.448615078362,-1.9884425577715,-1.52433906550279,-2.45094150188935,-1.26,0.25,-1.251,-1.77,-0.791
"TMarshall",1968,"TMarshall-1968",98,-1.81229446256253,-1.25904759872282,-2.39047805257824,-1.80320862133837,-1.29788306720921,-2.35062138962762,-1.18,0.232,-1.173,-1.665,-0.746
"TMarshall",1969,"TMarshall-1969",98,-1.50032587860565,-0.963326479259163,-2.0838839306378,-1.48111324096196,-0.967872454046213,-2.02103141794516,-1.032,0.226,-1.027,-1.492,-0.601
"TMarshall",1970,"TMarshall-1970",98,-1.3451209367464,-0.878385565965501,-1.84185509721487,-1.30807562762679,-0.82995998021368,-1.79768568627467,-0.979,0.207,-0.973,-1.397,-0.585
"TMarshall",1971,"TMarshall-1971",98,-1.35297930581935,-0.934159900024774,-1.79177021528307,-1.3498216539835,-0.89744737268041,-1.83893495835096,-1.077,0.2,-1.074,-1.479,-0.7
"TMarshall",1972,"TMarshall-1972",98,-1.51034500005084,-1.08958780235939,-1.94494017106271,-1.63236865377544,-1.16655686544393,-2.13480468712376,-1.359,0.206,-1.354,-1.779,-0.969
"TMarshall",1973,"TMarshall-1973",98,-1.51677014214425,-1.07193320399656,-1.99674951618073,-1.78541742327108,-1.30319775340404,-2.2976452244759,-1.47,0.218,-1.466,-1.921,-1.061
"TMarshall",1974,"TMarshall-1974",98,-1.39368793635059,-0.786683046838792,-2.03987993532837,-1.87293646937532,-1.29787993523174,-2.50571491790168,-1.475,0.247,-1.467,-1.973,-1.012
"TMarshall",1975,"TMarshall-1975",98,-3.32592388479365,-1.94447914852405,-4.79358654269032,-2.509613421331,-1.89265701944236,-3.11460029988031,-2.001,0.261,-1.994,-2.532,-1.505
"TMarshall",1976,"TMarshall-1976",98,-3.62006787478647,-2.4056249231564,-4.94538931015176,-2.98664458007313,-2.35596701331879,-3.67716449415013,-2.355,0.296,-2.347,-2.961,-1.805
"TMarshall",1977,"TMarshall-1977",98,-3.92390209890681,-2.6846875010534,-5.18194144246572,-3.42807883159163,-2.70394392993023,-4.18147625076098,-2.669,0.34,-2.662,-3.359,-2.02
"TMarshall",1978,"TMarshall-1978",98,-4.36516842592836,-3.20447099061561,-5.76208563719699,-3.86983895834776,-3.11081379052563,-4.63459760307834,-3.056,0.36,-3.045,-3.794,-2.378
"TMarshall",1979,"TMarshall-1979",98,-4.6024175646253,-3.58866267597911,-5.92969911085635,-4.20871419236334,-3.41243175751827,-5.06339863063853,-3.337,0.38,-3.329,-4.119,-2.613
"TMarshall",1980,"TMarshall-1980",98,-4.71215912117719,-3.69213361437,-6.02641022262017,-4.40396449547768,-3.56502616947359,-5.30412140618189,-3.488,0.411,-3.476,-4.325,-2.724
"TMarshall",1981,"TMarshall-1981",98,-4.83370085988375,-3.77587168796192,-6.15099419982383,-4.59101594855384,-3.69378444312123,-5.5872920214214,-3.611,0.427,-3.601,-4.49,-2.811
"TMarshall",1982,"TMarshall-1982",98,-4.97947820533019,-3.90929770428912,-6.27767055731496,-4.76365490106543,-3.84147093702405,-5.75365077645434,-3.761,0.438,-3.753,-4.653,-2.925
"TMarshall",1983,"TMarshall-1983",98,-5.05773025962594,-3.9753266468339,-6.35515663438492,-4.89478589921237,-3.9356130111816,-5.9425104241726,-3.828,0.459,-3.817,-4.757,-2.98
"TMarshall",1984,"TMarshall-1984",98,-5.14675819850433,-3.99758195645474,-6.38501086163061,-5.01762885622835,-4.01150475857663,-6.15257539235028,-3.895,0.477,-3.875,-4.868,-2.991
"TMarshall",1985,"TMarshall-1985",98,-5.23516129619748,-4.09721099661332,-6.49425253049113,-5.14065289859772,-4.09173540978619,-6.31986978908696,-3.983,0.493,-3.964,-4.996,-3.059
"TMarshall",1986,"TMarshall-1986",98,-5.42916186800546,-4.30688989445215,-6.81999401605376,-5.34046960388518,-4.24449649484942,-6.50276957180407,-4.189,0.497,-4.17,-5.22,-3.268
"TMarshall",1987,"TMarshall-1987",98,-5.59295487467664,-4.41473751013296,-7.05971298188768,-5.507478993703,-4.41946888629788,-6.73217622264128,-4.357,0.52,-4.335,-5.437,-3.388
"TMarshall",1988,"TMarshall-1988",98,-5.67273841155121,-4.44474000820613,-7.19353548932851,-5.59287808619113,-4.48477020006187,-6.87327404789905,-4.448,0.546,-4.419,-5.601,-3.46
"TMarshall",1989,"TMarshall-1989",98,-5.67083553670971,-4.37677199065234,-7.25797234307569,-5.58215053442179,-4.37804329091978,-6.95385658329337,-4.425,0.603,-4.393,-5.675,-3.324
"TMarshall",1990,"TMarshall-1990",98,-5.56156261768386,-4.06811046331867,-7.31081258764022,-5.47879670312353,-4.19022651796214,-7.02429418123416,-4.269,0.693,-4.24,-5.699,-2.996
"WBRutledge",1942,"WBRutledge-1942",85,-1.63973757600462,-0.955595589153028,-2.35332649142142,-1.64770042745953,-0.982983363516683,-2.3792200446544,-1.113,0.296,-1.103,-1.716,-0.554
"WBRutledge",1943,"WBRutledge-1943",85,-1.73554370384273,-1.1183657693377,-2.36325842408735,-1.76266903135463,-1.16550828772681,-2.40501003918775,-1.153,0.235,-1.145,-1.626,-0.715
"WBRutledge",1944,"WBRutledge-1944",85,-1.96347154657282,-1.40911195215841,-2.61703089864651,-2.00210541552122,-1.44258545721716,-2.65548733969678,-1.381,0.228,-1.373,-1.842,-0.952
"WBRutledge",1945,"WBRutledge-1945",85,-1.91921330910901,-1.27349809655913,-2.60441725766444,-1.92333084237982,-1.2801797488017,-2.6284842121649,-1.2,0.262,-1.189,-1.749,-0.712
"WBRutledge",1946,"WBRutledge-1946",85,-2.10553266360812,-1.42802259790451,-2.82497980988819,-2.13362487677126,-1.51288859198571,-2.83873134218675,-1.445,0.25,-1.437,-1.949,-0.979
"WBRutledge",1947,"WBRutledge-1947",85,-2.46126132971814,-1.74057008269834,-3.34926610837844,-2.44294078203668,-1.77444673582002,-3.15981938028582,-1.764,0.272,-1.757,-2.317,-1.26
"WBRutledge",1948,"WBRutledge-1948",85,-2.54770251797771,-1.78371489226505,-3.49365867189668,-2.54933818003708,-1.80498755578828,-3.37702984463072,-1.852,0.318,-1.838,-2.513,-1.281
"WEBurger",1969,"WEBurger-1969",99,3.1007866924051,3.95421665320374,2.1525851122451,3.08655278762383,3.99252711112966,2.27683076385677,2.031,0.36,2.014,1.365,2.778
"WEBurger",1970,"WEBurger-1970",99,3.34718857158247,4.20255482626418,2.54462779319108,3.32243890785498,4.12101052016273,2.5567335447922,2.216,0.323,2.204,1.617,2.88
"WEBurger",1971,"WEBurger-1971",99,3.5196200906172,4.30950825082166,2.83799702785958,3.48393127940468,4.25034833018565,2.78735206262955,2.437,0.29,2.427,1.893,3.037
"WEBurger",1972,"WEBurger-1972",99,3.4510760675603,4.15993155372965,2.80925383473419,3.37428852910656,4.07290683434075,2.71939633291539,2.242,0.272,2.231,1.728,2.805
"WEBurger",1973,"WEBurger-1973",99,3.43044459255619,4.19798096532482,2.77302341468377,3.33251594053586,4.03469935547333,2.69877834631186,2.227,0.271,2.219,1.717,2.789
"WEBurger",1974,"WEBurger-1974",99,3.30907059430061,4.08150235111899,2.6440249794263,3.1882007357449,3.88713358038116,2.53189212606229,2.142,0.278,2.135,1.612,2.699
"WEBurger",1975,"WEBurger-1975",99,3.10318121326043,3.83663169101709,2.42552814303889,2.96830276829856,3.63857057339171,2.32250513798691,1.972,0.262,1.966,1.471,2.493
"WEBurger",1976,"WEBurger-1976",99,2.95952822075904,3.75583429176357,2.26400222417444,2.7802473368167,3.44602131246008,2.1532318993176,1.9,0.249,1.896,1.429,2.406
"WEBurger",1977,"WEBurger-1977",99,2.50490769432005,3.22404796043964,1.81578967421279,2.40100913177477,3.075912060399,1.76281965860758,1.53,0.237,1.523,1.091,2.023
"WEBurger",1978,"WEBurger-1978",99,2.32379684545802,2.97433495378604,1.70729312740539,2.19732207448982,2.82514804461505,1.59088326629791,1.394,0.222,1.391,0.976,1.835
"WEBurger",1979,"WEBurger-1979",99,2.16237785101956,2.76194562265392,1.56983425423723,1.99681559152426,2.58676284560322,1.44458628136522,1.2,0.21,1.192,0.806,1.631
"WEBurger",1980,"WEBurger-1980",99,2.28135509807553,2.90941768966371,1.69986721779352,2.1680410463989,2.78728043720234,1.59785029893262,1.422,0.23,1.418,0.986,1.893
"WEBurger",1981,"WEBurger-1981",99,2.42133454350084,3.05676750459118,1.85699129258544,2.35689507433443,2.9984374644643,1.77495961356292,1.606,0.225,1.601,1.177,2.057
"WEBurger",1982,"WEBurger-1982",99,2.43471757652481,3.07192470265813,1.8411920123819,2.34019976223108,2.98538225962853,1.70969328784425,1.487,0.231,1.482,1.048,1.963
"WEBurger",1983,"WEBurger-1983",99,2.64879986376574,3.3833619942362,2.00698978769862,2.56985200683922,3.2796888039288,1.92498037773361,1.701,0.249,1.697,1.23,2.209
"WEBurger",1984,"WEBurger-1984",99,2.93166769588191,3.81586504535412,2.24827016925055,2.8362807679976,3.58522086207406,2.16583680743655,2.009,0.278,1.999,1.49,2.573
"WEBurger",1985,"WEBurger-1985",99,3.03252529117219,4.01397140830553,2.22269355306085,2.95963916758795,3.78648690681274,2.17172266500607,2.115,0.325,2.101,1.521,2.787
"WHRehnquist",1971,"WHRehnquist-1971",102,2.36273753192928,2.94759139194492,1.81910530598565,2.99229149180144,3.49888465094324,2.47956923128556,3.641,0.355,3.635,2.95,4.346
"WHRehnquist",1972,"WHRehnquist-1972",102,7.65463257811972,10.3472852635643,5.64139611410785,3.86328853362138,4.51778499004363,3.26231476609392,4.049,0.383,4.049,3.309,4.809
"WHRehnquist",1973,"WHRehnquist-1973",102,7.68939198357353,10.263683843621,5.81932542154825,4.4611986964985,5.21029434834671,3.72478051070097,4.304,0.411,4.296,3.505,5.133
"WHRehnquist",1974,"WHRehnquist-1974",102,7.65485458114417,10.2180216774282,5.81719299252011,4.81914472246841,5.66113596076954,4.01767938267363,4.392,0.439,4.378,3.553,5.275
"WHRehnquist",1975,"WHRehnquist-1975",102,7.61977859346403,10.2222374908331,5.76843929946149,5.1297021658007,6.0198449715539,4.28835654424279,4.511,0.456,4.5,3.64,5.419
"WHRehnquist",1976,"WHRehnquist-1976",102,7.51924552212013,10.0500343813978,5.75150362212541,5.29373171571489,6.22675623281465,4.40694709772253,4.485,0.48,4.47,3.576,5.44
"WHRehnquist",1977,"WHRehnquist-1977",102,7.42534457242955,9.87164779218574,5.67666091596577,5.40445177607388,6.3468741659261,4.47075393205437,4.466,0.494,4.45,3.534,5.468
"WHRehnquist",1978,"WHRehnquist-1978",102,7.36712363343747,9.78070523614164,5.66091254946455,5.53606614962425,6.53732003168043,4.6024872280135,4.485,0.489,4.468,3.567,5.48
"WHRehnquist",1979,"WHRehnquist-1979",102,7.30634509246763,9.68727612644251,5.63559168275474,5.64193352914223,6.63677116203411,4.68827636185736,4.499,0.474,4.488,3.601,5.456
"WHRehnquist",1980,"WHRehnquist-1980",102,7.15001170507966,9.58663901069615,5.37873958959023,5.5692088277769,6.57732707429716,4.62462520292366,4.338,0.48,4.327,3.416,5.305
"WHRehnquist",1981,"WHRehnquist-1981",102,6.96892874649495,9.49921946703304,5.20643526891439,5.47974635743782,6.51667046823096,4.53643045225191,4.182,0.482,4.17,3.279,5.164
"WHRehnquist",1982,"WHRehnquist-1982",102,6.85465365078811,9.47016778758455,5.09640566233889,5.41506373981884,6.39595059034468,4.45675693765366,4.086,0.462,4.079,3.206,5.037
"WHRehnquist",1983,"WHRehnquist-1983",102,6.73776608040095,9.38392904118138,4.96624769861258,5.31517826049416,6.3221245892196,4.40400295627898,3.986,0.44,3.975,3.154,4.892
"WHRehnquist",1984,"WHRehnquist-1984",102,6.48953659361787,9.29256209716603,4.62694256037009,5.13117323687104,6.09508787706444,4.22555650154002,3.757,0.428,3.743,2.951,4.629
"WHRehnquist",1985,"WHRehnquist-1985",102,6.2572083786202,9.19344468960026,4.31235417041801,4.94375344919451,5.97518960881786,4.03068332228097,3.533,0.401,3.52,2.783,4.374
"WHRehnquist",1986,"WHRehnquist-1986",102,6.00365098199069,9.22091987166126,3.99425815295922,4.7065553515364,5.65222248258099,3.82378082672202,3.269,0.371,3.253,2.582,4.029
"WHRehnquist",1987,"WHRehnquist-1987",102,4.01986843173199,5.68035815771178,2.74889298132512,4.33400664180198,5.26890061931055,3.4823812487624,2.827,0.376,2.817,2.14,3.593
"WHRehnquist",1988,"WHRehnquist-1988",102,3.92612302294569,5.37420013998627,2.8688602273753,4.15287290946226,5.07506057947638,3.31706284702445,2.718,0.349,2.706,2.069,3.436
"WHRehnquist",1989,"WHRehnquist-1989",102,3.80185146559597,5.10136736574975,2.84031573746253,3.95062203262356,4.86444502855027,3.12704080341989,2.58,0.331,2.569,1.963,3.253
"WHRehnquist",1990,"WHRehnquist-1990",102,3.59351420992373,4.76381195579646,2.68930901732987,3.68055813473036,4.55496587720991,2.85980686615853,2.36,0.319,2.348,1.767,3.016
"WHRehnquist",1991,"WHRehnquist-1991",102,3.31274055131451,4.34205577716927,2.46462626491687,3.39799462244221,4.2475578871171,2.58499542555808,2.114,0.309,2.102,1.542,2.757
"WHRehnquist",1992,"WHRehnquist-1992",102,3.17111058550239,4.16676882830208,2.35763904919945,3.21634778755954,4.05712969794913,2.41762701055287,2.049,0.301,2.044,1.476,2.661
"WHRehnquist",1993,"WHRehnquist-1993",102,2.91931818128709,3.75645304645537,2.16002428955285,2.97056254359937,3.76904454850777,2.19898449012003,1.866,0.298,1.858,1.308,2.465
"WHRehnquist",1994,"WHRehnquist-1994",102,2.82598546771861,3.63081094354663,2.07259382713984,2.84714251008285,3.60229586242466,2.14036962448588,1.865,0.288,1.861,1.315,2.44
"WHRehnquist",1995,"WHRehnquist-1995",102,2.72530114282321,3.49033377948087,2.01013595510979,2.71676798991635,3.48076970038685,2.02882650154369,1.832,0.284,1.823,1.295,2.407
"WHRehnquist",1996,"WHRehnquist-1996",102,2.56775382298053,3.30866067796644,1.87110238012537,2.55014115256991,3.32924175904944,1.86190815886443,1.702,0.284,1.692,1.169,2.288
"WHRehnquist",1997,"WHRehnquist-1997",102,2.48406781038191,3.19697302282297,1.82275297196091,2.44540967415648,3.19264514321122,1.75047910702445,1.661,0.287,1.656,1.116,2.242
"WHRehnquist",1998,"WHRehnquist-1998",102,2.51929927873152,3.28653858637948,1.84347705151818,2.51207162231355,3.24987847139117,1.83375749585649,1.853,0.281,1.847,1.318,2.427
"WHRehnquist",1999,"WHRehnquist-1999",102,2.37673815167565,3.14308879509811,1.70547994543353,2.34981168716962,3.0838996419055,1.66477380645467,1.714,0.286,1.706,1.179,2.301
"WHRehnquist",2000,"WHRehnquist-2000",102,2.26569669586468,3.0044266646693,1.60880700418963,2.23959740539778,2.93758566374934,1.5793561044954,1.652,0.27,1.646,1.141,2.193
"WHRehnquist",2001,"WHRehnquist-2001",102,2.0300919939219,2.76679084971725,1.3631023435498,2.00161812637234,2.73569870797235,1.34233964409241,1.407,0.276,1.401,0.893,1.967
"WHRehnquist",2002,"WHRehnquist-2002",102,1.88859581082295,2.64113422059575,1.20857786883574,1.82892238505576,2.58090165078363,1.13018010920745,1.241,0.275,1.233,0.732,1.816
"WHRehnquist",2003,"WHRehnquist-2003",102,1.9521342455281,2.71752561438178,1.26290467926812,1.90010409064186,2.71176653884954,1.19498790396511,1.369,0.285,1.361,0.836,1.957
"WHRehnquist",2004,"WHRehnquist-2004",102,1.98403163403325,2.86180386071705,1.21150297645,1.95164695448401,2.83052281145495,1.11455931781571,1.44,0.335,1.428,0.814,2.119
"WJBrennan",1956,"WJBrennan-1956",92,-1.40451700758965,-0.995178839854674,-1.83856842607924,-1.39102124895769,-0.966719486231815,-1.8210528849862,-0.661,0.204,-0.656,-1.079,-0.276
"WJBrennan",1957,"WJBrennan-1957",92,-1.23735461028178,-0.829157262568718,-1.6816571225777,-1.18849466803828,-0.771880282974706,-1.61549912541096,-0.77,0.177,-0.768,-1.125,-0.423
"WJBrennan",1958,"WJBrennan-1958",92,-1.19860163198576,-0.796515698463118,-1.61925598118656,-1.14928091589561,-0.680946250696029,-1.60925548880639,-0.821,0.188,-0.815,-1.204,-0.465
"WJBrennan",1959,"WJBrennan-1959",92,-1.24082844218576,-0.833263481395609,-1.67128902025877,-1.20718692222315,-0.7511032466264,-1.6635981359082,-0.914,0.191,-0.91,-1.293,-0.554
"WJBrennan",1960,"WJBrennan-1960",92,-1.2440493502854,-0.809395152192421,-1.69655073839941,-1.20538065784246,-0.736961928970156,-1.66575143879187,-0.894,0.193,-0.889,-1.288,-0.531
"WJBrennan",1961,"WJBrennan-1961",92,-1.280053595202,-0.777605962102505,-1.79125623905501,-1.25523014207304,-0.739652102345227,-1.80289563974403,-0.843,0.205,-0.836,-1.258,-0.453
"WJBrennan",1962,"WJBrennan-1962",92,-1.64864367275245,-1.13599513930807,-2.23231678042924,-1.65165325809968,-1.16336664135787,-2.17272975921151,-1.195,0.2,-1.191,-1.596,-0.809
"WJBrennan",1963,"WJBrennan-1963",92,-1.64213919352531,-1.15030368793855,-2.18975394103716,-1.67440685455265,-1.18047284626924,-2.20773372332043,-1.121,0.203,-1.117,-1.529,-0.739
"WJBrennan",1964,"WJBrennan-1964",92,-1.56378577728315,-1.05110225704801,-2.0953679846226,-1.56520189022154,-1.0117703871348,-2.12877776753569,-0.957,0.221,-0.95,-1.407,-0.526
"WJBrennan",1965,"WJBrennan-1965",92,-1.63950327376264,-1.12365390663599,-2.17469277171556,-1.67201077532884,-1.14914623018389,-2.20637566623062,-1.084,0.216,-1.081,-1.519,-0.667
"WJBrennan",1966,"WJBrennan-1966",92,-1.73751061162388,-1.24535265965287,-2.30239550489,-1.81141093155021,-1.29631749603862,-2.36713031858116,-1.179,0.2,-1.175,-1.581,-0.805
"WJBrennan",1967,"WJBrennan-1967",92,-1.88076125888209,-1.38739210716566,-2.46651803903594,-1.95111158442766,-1.4160474745805,-2.50555316293587,-1.31,0.206,-1.308,-1.714,-0.914
"WJBrennan",1968,"WJBrennan-1968",92,-1.74546124571958,-1.21653035920352,-2.34954967998173,-1.74820152298634,-1.19271131990328,-2.32097927520805,-1.123,0.22,-1.119,-1.568,-0.707
"WJBrennan",1969,"WJBrennan-1969",92,-1.50298831960435,-1.00937310849062,-2.05605113677055,-1.46534950526543,-0.935858669040705,-2.0432789312595,-0.998,0.218,-0.995,-1.443,-0.585
"WJBrennan",1970,"WJBrennan-1970",92,-1.44135975829858,-0.979611423215708,-1.93058649442961,-1.42193231795846,-0.921313111217698,-1.94599304279894,-1.061,0.207,-1.056,-1.481,-0.671
"WJBrennan",1971,"WJBrennan-1971",92,-1.47220683498523,-1.03100702151086,-1.95046510918646,-1.49938748088142,-1.01189968930169,-2.02280132749181,-1.176,0.207,-1.17,-1.606,-0.783
"WJBrennan",1972,"WJBrennan-1972",92,-1.61074278054357,-1.15863758470708,-2.09131408346901,-1.74203462220296,-1.26093669049731,-2.25585680433528,-1.397,0.213,-1.391,-1.836,-0.995
"WJBrennan",1973,"WJBrennan-1973",92,-1.75140657774713,-1.26992326849753,-2.32394896185618,-2.08411285449318,-1.54735583343418,-2.63790733485115,-1.708,0.236,-1.703,-2.185,-1.258
"WJBrennan",1974,"WJBrennan-1974",92,-1.76574603000716,-1.1180215197478,-2.53508959956037,-2.39984526186962,-1.78552213880749,-3.01306435633923,-1.95,0.277,-1.947,-2.505,-1.419
"WJBrennan",1975,"WJBrennan-1975",92,-4.03101975846711,-2.85048913820152,-5.42503011454251,-3.03151795169996,-2.39360539318598,-3.67991861456561,-2.525,0.292,-2.521,-3.114,-1.964
"WJBrennan",1976,"WJBrennan-1976",92,-4.11299509836101,-3.04448735517906,-5.30927738816842,-3.37540807943703,-2.69805221607925,-4.03461471425246,-2.79,0.318,-2.782,-3.444,-2.203
"WJBrennan",1977,"WJBrennan-1977",92,-4.1220656376072,-3.15405874840818,-5.25387558007394,-3.58164194999586,-2.84567810500702,-4.32419842358126,-2.886,0.335,-2.876,-3.554,-2.25
"WJBrennan",1978,"WJBrennan-1978",92,-4.02679754529137,-3.13384282735871,-5.09967349750626,-3.63379236374324,-2.92786112906275,-4.38283759363008,-2.809,0.34,-2.802,-3.501,-2.175
"WJBrennan",1979,"WJBrennan-1979",92,-3.95246066509545,-3.10732521442587,-4.91950689557355,-3.66866074041418,-2.92064251487794,-4.44328032134956,-2.761,0.336,-2.75,-3.436,-2.135
"WJBrennan",1980,"WJBrennan-1980",92,-3.83008200981271,-2.97191668172932,-4.77685975063133,-3.60875102474665,-2.86553599011919,-4.41417320801015,-2.624,0.338,-2.615,-3.314,-1.987
"WJBrennan",1981,"WJBrennan-1981",92,-3.77938215488155,-2.87158580207952,-4.73246993575761,-3.61299861066487,-2.86662387033301,-4.44108870879725,-2.591,0.337,-2.582,-3.284,-1.972
"WJBrennan",1982,"WJBrennan-1982",92,-3.69788685516038,-2.7980331171015,-4.67372304127874,-3.57406921286031,-2.78935434507009,-4.42127860474639,-2.449,0.352,-2.435,-3.173,-1.792
"WJBrennan",1983,"WJBrennan-1983",92,-3.97209302094377,-3.08417956508171,-5.03212018091807,-3.8806657555461,-3.09722090021655,-4.76437029338723,-2.818,0.349,-2.809,-3.518,-2.154
"WJBrennan",1984,"WJBrennan-1984",92,-4.12291367737845,-3.20310528902487,-5.14991452930756,-4.07809048121695,-3.21601113137789,-4.98915746891743,-3.035,0.366,-3.025,-3.769,-2.343
"WJBrennan",1985,"WJBrennan-1985",92,-4.24056295860762,-3.31409537396323,-5.32269670203124,-4.21151681378774,-3.3059346709338,-5.13925193076579,-3.14,0.391,-3.126,-3.943,-2.414
"WJBrennan",1986,"WJBrennan-1986",92,-4.50661273532494,-3.56097836379421,-5.72630269482338,-4.45860044008769,-3.56487616903483,-5.44939904815387,-3.417,0.397,-3.401,-4.242,-2.687
"WJBrennan",1987,"WJBrennan-1987",92,-4.60421579388234,-3.61576980361318,-5.81076433120266,-4.58300032797279,-3.53679118402531,-5.70356182898494,-3.498,0.428,-3.482,-4.393,-2.718
"WJBrennan",1988,"WJBrennan-1988",92,-4.67544399694602,-3.66801568092526,-5.93238510261491,-4.67943661014248,-3.5875277054437,-5.84444213173893,-3.595,0.458,-3.571,-4.551,-2.74
"WJBrennan",1989,"WJBrennan-1989",92,-4.73352202283474,-3.67997474566928,-6.10292841336603,-4.75941806209409,-3.61179887872119,-6.01410912490462,-3.657,0.502,-3.627,-4.688,-2.729
"WODouglas",1938,"WODouglas-1938",81,-3.99188609498152,-3.62390235018591,-4.3881093010795,-4.01509041099677,-3.63028372357353,-4.41593688193755,-2.79,0.49,-2.779,-3.766,-1.861
